"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000197451",1081.19200470264,0.365375033982603,0.123765857829632,2.95214722694812,0.00315572427601583,0.0184965067000054,"HNRNPAB","3182"
"ENSG00000247746",53.1803258964386,-0.934055850677995,0.316530676637652,-2.95091730318213,0.00316831732816476,0.0185574440940478,"USP51","158880"
"ENSG00000187479",56.4169935673295,1.20927379810005,0.409876937753798,2.95033383611943,0.0031743073863922,0.0185860866996727,"C11orf96","387763"
"ENSG00000138080",12467.5992449622,0.264467844918648,0.0896592953075644,2.94969800968684,0.00318084673412709,0.0186179245283268,"EMILIN1","11117"
"ENSG00000167985",207.053035176146,0.522700633635957,0.17724463796211,2.94903495894581,0.00318767915445983,0.0186425348510483,"SDHAF2","54949"
"ENSG00000120688",389.821025237754,0.394218748570039,0.133680200911431,2.94896885164937,0.00318836109122557,0.0186425348510483,"WBP4","11193"
"ENSG00000119318",8693.25999093824,0.392995731509953,0.133274358991236,2.9487722506007,0.00319038993576348,0.018647945048264,"RAD23B","5887"
"ENSG00000166292",37.1116556443743,1.32231104211324,0.4484465591306,2.94864798311039,0.00319167293359802,0.0186489935103524,"TMEM100","55273"
"ENSG00000055130",1290.50422239891,0.28982090493614,0.0983097592957,2.94803798740271,0.00319797764696916,0.0186759162134714,"CUL1","8454"
"ENSG00000172348",550.051223585248,-1.5553679721972,0.5276031585239,-2.94798836411201,0.00319849103573122,0.0186759162134714,"RCAN2","10231"
"ENSG00000221926",277.145073315596,-0.62368886877409,0.211616881634311,-2.94725479346146,0.00320608912076724,0.0187138148403194,"TRIM16","10626"
"ENSG00000057657",203.265883394143,0.834773286275712,0.28325255277203,2.94709889851394,0.00320770594737084,0.0187167869815858,"PRDM1","639"
"ENSG00000204147",108.699961823016,-0.6792554688449,0.230519342294479,-2.94663112467665,0.00321256181087465,0.0187386501484846,"ASAH2B","653308"
"ENSG00000162413",2308.3418205488,0.49721037316428,0.168765110414883,2.94616803166226,0.00321737568122783,0.0187602533683188,"KLHL21","9903"
"ENSG00000197608",241.132958830927,-0.635291975337396,0.215697488970442,-2.94529147450786,0.0032265055280203,0.0188069991074464,"ZNF841","284371"
"ENSG00000211455",492.07136194435,0.500286241210745,0.169895850529008,2.94466427315908,0.00323305267287095,0.0188386634710943,"STK38L","23012"
"ENSG00000173065",349.407973058016,0.417936646195235,0.141991241401142,2.94339736783139,0.00324631440865552,0.0189094177447297,"FAM222B","55731"
"ENSG00000103035",1214.89200658072,0.278072657640751,0.0944871180785822,2.94296898133231,0.00325080988183214,0.0189281358642387,"PSMD7","5713"
"ENSG00000285294",55.3882017650932,1.04490595174834,0.355062644889331,2.9428777337983,0.00325176816273434,0.0189281358642387,"LINC00842","643650"
"ENSG00000145022",579.32634514411,0.344420835255046,0.117040831002721,2.94274085636866,0.00325320613105784,0.0189299852626086,"TCTA","6988"
"ENSG00000166068",1180.4357570678,0.336864061411033,0.114489547843418,2.94231279410541,0.00325770688671778,0.0189496492157511,"SPRED1","161742"
"ENSG00000198964",1236.24585998255,-0.321313137363668,0.109217577714201,-2.94195443708225,0.00326147910541859,0.0189650632909027,"SGMS1","259230"
"ENSG00000100116",121.481158090955,0.61860675115397,0.210287947096266,2.94171282613161,0.00326402465073935,0.0189733362738884,"GCAT","23464"
"ENSG00000181804",939.717986518914,0.494486445484827,0.168118157554161,2.9413030256742,0.00326834633246055,0.0189919244587065,"SLC9A9","285195"
"ENSG00000139154",704.001174612026,-0.343996807016967,0.116996375482172,-2.94023473461694,0.0032796368556239,0.0190509809509566,"AEBP2","121536"
"ENSG00000145817",2031.01619332693,-0.327903096823508,0.111543334379007,-2.93969244015374,0.00328538182704879,0.0190777945407115,"YIPF5","81555"
"ENSG00000075651",783.866449851719,-0.548821714276022,0.186744889211188,-2.93888478873103,0.00329395493767289,0.0191210067113695,"PLD1","5337"
"ENSG00000077235",2352.04664890448,-0.278135288277151,0.0946659190604291,-2.93807202251537,0.00330260290842189,0.0191646236080059,"GTF3C1","2975"
"ENSG00000119938",3604.67008345246,-0.413591375122376,0.140783769620618,-2.93777738894843,0.00330574296345096,0.019176259730997,"PPP1R3C","5507"
"ENSG00000106415",232.164507860609,0.524362109884828,0.178517587960827,2.93731343714935,0.00331069303907694,0.0191938125012401,"GLCCI1","113263"
"ENSG00000107679",696.037201271154,0.347874070011092,0.118434049444644,2.93728088875056,0.00331104056344626,0.0191938125012401,"PLEKHA1","59338"
"ENSG00000060762",296.797086405285,0.432734025344795,0.147406657128939,2.93564777719826,0.00332852026867863,0.0192885238340643,"MPC1","51660"
"ENSG00000197959",60.7263544029544,-0.925658371979838,0.315425043687291,-2.93463816683346,0.00333936844077775,0.0193400663697482,"DNM3","26052"
"ENSG00000182179",788.714246234341,-0.377132446462365,0.128512078519234,-2.93460700976772,0.00333970373221241,0.0193400663697482,"UBA7","7318"
"ENSG00000109084",190.205738669704,0.537182495794525,0.183082832599027,2.93409539370094,0.00334521378782961,0.0193653383305052,"TMEM97","27346"
"ENSG00000270580",207.184318810938,0.586414249066575,0.19994853768633,2.93282589536371,0.00335892193819201,0.0194380352436879,"PKD1P6-NPIPP1","105369154"
"ENSG00000158470",1455.71050462273,0.312199358656702,0.106459045190631,2.93257710603792,0.00336161437343266,0.019446956412963,"B4GALT5","9334"
"ENSG00000161558",139.0791381233,-0.601190838432124,0.205012503183856,-2.93245938221131,0.00336288908311754,0.0194476727332376,"TMEM143","55260"
"ENSG00000066739",1382.97514866852,-0.311126727329002,0.106126731626383,-2.93165277551671,0.00337163483961215,0.0194915790351578,"ATG2B","55102"
"ENSG00000261609",199.635176818322,0.514018475742643,0.175439731477079,2.92988635706957,0.00339085988368908,0.019596015839459,"GAN","8139"
"ENSG00000167705",152.696166554941,0.59530729543027,0.203230383901953,2.92922388867538,0.00339809564099289,0.0196311179970933,"RILP","83547"
"ENSG00000144802",377.384522551867,0.575617318452733,0.19652914317068,2.92891582981576,0.00340146517488735,0.0196438682587992,"NFKBIZ","64332"
"ENSG00000146386",163.804233972806,0.566279244106002,0.193476986156256,2.92685582588444,0.00342407569853521,0.0197676908622644,"ABRACL","58527"
"ENSG00000181904",1444.14330415073,0.276558560371998,0.0945011790304618,2.92650909977379,0.00342789477537307,0.0197829801619721,"C5orf24","134553"
"ENSG00000111077",3864.20424379099,0.313331437826791,0.107121196992441,2.92501807881124,0.0034443621220607,0.0198712294771532,"TNS2","23371"
"ENSG00000128944",123.341966682679,0.64579001087692,0.220809764160372,2.92464426712529,0.00344850190001949,0.0198883225619554,"KNSTRN","90417"
"ENSG00000051523",679.101618273652,0.314712829425987,0.107629401126872,2.92404144342501,0.00345518741322341,0.0199142751586387,"CYBA","1535"
"ENSG00000161103",17.6849575304143,1.88940589590895,0.646188713262323,2.92392277539199,0.00345650486963933,0.0199142751586387,"LOC102725072","102725072"
"ENSG00000173482",3117.89394638761,0.338357764863249,0.115723789878464,2.92383930061918,0.00345743188323381,0.0199142751586387,"PTPRM","5797"
"ENSG00000117594",773.482082515079,1.68461414145498,0.576170131624287,2.92381372964591,0.00345771590220415,0.0199142751586387,"HSD11B1","3290"
"ENSG00000235217",127.256315633981,-0.59659783068799,0.204082778707896,-2.92331295401413,0.00346328234146956,0.0199395383325903,"TSPY26P","128854"
"ENSG00000135778",689.943097011944,-0.357471131275561,0.122327054385363,-2.92225732951462,0.00347504300447099,0.0200004348397653,"NTPCR","84284"
"ENSG00000080823",124.001081127248,-0.627041506671651,0.214606200711818,-2.92182380840742,0.00347988336229364,0.0200214739720932,"MOK","5891"
"ENSG00000162441",342.181537992067,-0.431648551574748,0.147767855235536,-2.92112618733429,0.00348768533645071,0.0200557026156333,"LZIC","84328"
"ENSG00000198258",1191.1380640675,0.277636303995449,0.0950457833082932,2.92107965584228,0.00348820629585432,0.0200557026156333,"UBL5","59286"
"ENSG00000127603",12300.5814175102,0.307287995753222,0.105209956966089,2.92071211332465,0.00349232373462178,0.0200725464175643,"MACF1","23499"
"ENSG00000088808",135.820825968078,-0.617819466151663,0.211836272943034,-2.91649516661296,0.00353988207764209,0.0203251537030228,"PPP1R13B","23368"
"ENSG00000156239",232.915696083467,-0.521499018581944,0.178826027708527,-2.91623666456401,0.00354281651933609,0.020335092915673,"N6AMT1","29104"
"ENSG00000205476",259.872746548099,-0.660181427399583,0.226421610642616,-2.91571738901555,0.00354871787669589,0.0203620491274727,"CCDC85C","317762"
"ENSG00000167553",1893.04064589535,-0.52623744953941,0.180524502062592,-2.91504722919525,0.00355634719124729,0.0203988984513567,"TUBA1C","84790"
"ENSG00000256340",18.1948751313248,-1.84005779148245,0.63127025258757,-2.91484951799974,0.00355860084774344,0.0204048989226904,"ABCC6P1","653190"
"ENSG00000108175",3594.04337875849,-0.329029842886372,0.112886992413565,-2.91468340020045,0.00356049538396638,0.0204088368379457,"ZMIZ1","57178"
"ENSG00000163516",603.935691010974,0.316634248369217,0.108680914933622,2.91343009545516,0.00357481864570657,0.0204839896490843,"ANKZF1","55139"
"ENSG00000189227",143.343930186553,0.574575734669288,0.197232241278074,2.91319376054346,0.00357752544099919,0.0204925508142387,"C15orf61","145853"
"ENSG00000280798",345.710045989505,0.465931569661238,0.159952866491243,2.9129304143277,0.00358054379872046,0.0205028902442489,"LINC00294","283267"
"ENSG00000198521",187.723789784102,-0.55602366197479,0.190924208597228,-2.91227427920245,0.0035880742074293,0.020534493959782,"ZNF43","7594"
"ENSG00000154319",87.3875598178688,0.816357099108439,0.280319519378443,2.91223779535068,0.00358849335206748,0.020534493959782,"FAM167A","83648"
"ENSG00000001629",1789.16175706582,-0.288318063320485,0.0990129195986108,-2.91192366096566,0.00359210412719685,0.0205481975427801,"ANKIB1","54467"
"ENSG00000168661",48.1153062735596,-1.23826918357962,0.425278854220529,-2.91166412646867,0.00359508980400857,0.0205583172616369,"ZNF30","90075"
"ENSG00000185359",1878.00283423827,0.292078230371552,0.100356121647847,2.91041767632735,0.00360946040424918,0.0206335121485124,"HGS","9146"
"ENSG00000099260",117.105345965763,-0.748145369434969,0.257114620302267,-2.90977373653603,0.00361690497863036,0.0206690768782197,"PALMD","54873"
"ENSG00000109762",434.939841317701,0.363637609790029,0.124987584507234,2.90938985038935,0.00362134971964288,0.0206874805823277,"SNX25","83891"
"ENSG00000066135",1025.54251415964,-0.278313548587859,0.0956658444463388,-2.90922586006098,0.00362324995929374,0.0206913409300932,"KDM4A","9682"
"ENSG00000132357",689.218608514022,0.355823113847317,0.122314685529462,2.90907925166196,0.00362494955335872,0.0206940532272485,"CARD6","84674"
"ENSG00000163902",3538.80634899804,0.249820342317267,0.0859282647451728,2.90731278070294,0.00364548487908994,0.020804256496745,"RPN1","6184"
"ENSG00000182263",174.887704167023,-0.636253120880559,0.218924506662063,-2.90626723605089,0.0036576891765071,0.0208668574289726,"FIGN","55137"
"ENSG00000133794",274.56854508122,0.663235609597129,0.228236701589328,2.90591129725711,0.00366185240170672,0.0208835578413905,"ARNTL","406"
"ENSG00000196313",1056.10328063835,0.278847730427576,0.0959884693150331,2.90501278348758,0.00367238100940263,0.0209365365374108,"POM121","9883"
"ENSG00000150967",67.3221213775053,-0.923102659909431,0.317790869055383,-2.90474884521795,0.00367547901219946,0.0209450622183585,"ABCB9","23457"
"ENSG00000143512",10.4609896188453,-2.1409012165176,0.737053817498513,-2.90467421196407,0.00367635545861353,0.0209450622183585,"HHIPL2","79802"
"ENSG00000265763",12.7577882470648,-2.43157688867798,0.838162941519703,-2.90107897668346,0.0037188013915931,0.0211797458426492,"ZNF488","118738"
"ENSG00000166394",221.190519527461,0.466561954031954,0.160837216102064,2.90083331046891,0.00372171796418123,0.0211892150130507,"CYB5R2","51700"
"ENSG00000130508",11866.7589687713,0.29493608048603,0.101686046327931,2.90045774358146,0.00372618074930601,0.0212074780403412,"PXDN","7837"
"ENSG00000061676",5712.29014867382,0.269245719535819,0.0929350308599102,2.8971391847029,0.00376582641672471,0.0214259039696344,"NCKAP1","10787"
"ENSG00000133104",2345.80194599469,0.361704923860983,0.124864088259469,2.89678905202396,0.00377003161018218,0.0214361948285553,"SPART","23111"
"ENSG00000273604",38.6255514294165,1.07325926863772,0.370501125997488,2.89677734648773,0.00377017227071052,0.0214361948285553,"EPOP","100170841"
"ENSG00000163071",804.636266945401,-0.468303291199272,0.161709438235455,-2.8959552164012,0.00378006340348028,0.0214834010392769,"SPATA18","132671"
"ENSG00000103642",518.524965749467,0.376994794233429,0.130183334024321,2.89587601253935,0.00378101755774705,0.0214834010392769,"LACTB","114294"
"ENSG00000198890",207.674327278892,-0.533234026642776,0.184152576488832,-2.8956099165689,0.00378422476981661,0.0214943966925583,"PRMT6","55170"
"ENSG00000102287",176.385087901453,-0.984097584598658,0.33993646858547,-2.8949456017286,0.00379224244358496,0.0215195555070766,"GABRE","2564"
"ENSG00000054219",59.4316315152083,0.970272248426397,0.335163012865442,2.89492638263141,0.00379247463013813,0.0215195555070766,"LY75","4065"
"ENSG00000005471",32.6656868130808,-1.23873232861709,0.427960220606409,-2.89450343506654,0.00379758754524124,0.0215413341186594,"ABCB4","5244"
"ENSG00000139200",469.363675875665,0.48220975060136,0.166608072739969,2.89427602559188,0.00380033923437438,0.0215497088531739,"PIANP","196500"
"ENSG00000198908",169.655129572154,-0.540818495087288,0.186873035723411,-2.89404243364328,0.00380316761865971,0.0215585127206011,"BHLHB9","80823"
"ENSG00000152556",1376.21358644193,-0.2625355975247,0.0908156373245715,-2.89086334973798,0.00384185131539166,0.0217704907872194,"PFKM","5213"
"ENSG00000148484",2608.48518557505,0.286822921054826,0.0992389597411987,2.89022498626366,0.0038496620093012,0.0218074383617739,"RSU1","6251"
"ENSG00000168453",852.781773007816,-0.382947821420319,0.132518815811514,-2.88976187324974,0.0038553374534015,0.0218322695333708,"HR","55806"
"ENSG00000196776",2185.69563645035,-0.275124588815383,0.0952162676346224,-2.88947041981451,0.00385891310772639,0.0218451972175412,"CD47","961"
"ENSG00000078177",452.410985500349,0.446857813477169,0.15466258817207,2.8892430856001,0.00386170421582745,0.0218466390477578,"N4BP2","55728"
"ENSG00000051180",40.6192425353833,1.03453028883089,0.35806323502695,2.88923907184448,0.00386175351140091,0.0218466390477578,"RAD51","5888"
"ENSG00000139625",1658.07974573615,-0.331940979808563,0.114902827786165,-2.88888433995992,0.00386611246559551,0.0218639787294622,"MAP3K12","7786"
"ENSG00000121644",1438.82828782191,0.277400362244003,0.0960342397154868,2.88855686332121,0.0038701404739275,0.0218749688700645,"DESI2","51029"
"ENSG00000158201",87.4380701067229,0.853348327002823,0.295427950884226,2.88851587823266,0.00387064486456934,0.0218749688700645,"ABHD3","171586"
"ENSG00000163545",89.5035465855689,0.848482102672368,0.293810248501738,2.887857407967,0.00387875664275748,0.0219134837008746,"NUAK2","81788"
"ENSG00000180488",548.806400310722,0.382279468634318,0.132399126330684,2.8873262175426,0.00388531169486673,0.0219431808221451,"MIGA1","374986"
"ENSG00000167244",7179.65319846672,0.456599188699903,0.158171955435307,2.88672658464195,0.00389272343815096,0.0219776948405863,"IGF2","3481"
"ENSG00000103187",2216.75732512804,0.362638558856035,0.125722924328919,2.88442669299747,0.00392127042190159,0.0221240826675436,"COTL1","23406"
"ENSG00000139178",1883.82782925171,0.246119049878462,0.0853322840813111,2.88424308019156,0.00392355765769956,0.0221295985646887,"C1RL","51279"
"ENSG00000091483",942.564635871814,0.363070642741052,0.125896112498697,2.88389081707992,0.00392794913627493,0.0221469751434013,"FH","2271"
"ENSG00000139880",152.500933696118,-0.661540789386638,0.229431186301366,-2.88339523519562,0.0039341348523,0.0221744532135308,"CDH24","64403"
"ENSG00000225733",3674.64362421454,0.242061133262911,0.0839688564202893,2.88274895696235,0.00394221480914639,0.0222125861436998,"FGD5-AS1","100505641"
"ENSG00000128482",39.1741544961922,1.1459698937727,0.397653707823496,2.88182876514597,0.00395374531850688,0.0222701294640431,"RNF112","7732"
"ENSG00000131435",316.65737311237,-0.442515865961262,0.153597492475459,-2.88100970158718,0.00396403438821592,0.0223206441493078,"PDLIM4","8572"
"ENSG00000056586",1373.88343282658,0.307189564585334,0.10663255178681,2.88082353313178,0.00396637642346956,0.0223263920065918,"RC3H2","54542"
"ENSG00000188921",806.707830381267,0.345020411916355,0.119772306480398,2.88063595045506,0.00396873752066932,0.0223322432981253,"HACD4","401494"
"ENSG00000079308",7499.70828511974,-0.266838683795723,0.0927195593921389,-2.87791147353474,0.0040031746072051,0.0225185234728867,"TNS1","7145"
"ENSG00000188603",591.86251736892,0.348368627113481,0.121093740559715,2.87685082237336,0.00401665432479501,0.0225795894081829,"CLN3","1201"
